total_time,final_rmse,final_mean_distance,final_median_distance,final_max_distance,final_min_distance,final_std_deviation,final_valid_correspondences,final_total_points,computation_time,correspondence_accuracy_rate,config_name,run,final_rmse_std,final_mean_distance_std,final_median_distance_std,final_max_distance_std,final_min_distance_std,final_std_deviation_std,total_time_std,computation_time_std,correspondence_accuracy_rate_std
0.4795238971710205,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.014726999999999999,0.6698292220113852,LinearICP_PointToPoint_Low,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.01725639815791952,0.0016243437649299075,0.0
0.44679466883341473,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.013411666666666667,0.6698292220113852,LinearICP_PointToPoint_Medium,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.026917484035606586,0.00015218482914608155,0.0
0.4499646822611491,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.014017333333333333,0.6698292220113852,LinearICP_PointToPoint_High,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.015570640849123475,0.0011123249924769687,0.0
0.4549093246459961,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014455333333333334,0.6755218216318785,LinearICP_PointToPlane_Low,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003164821156552408,2.519700158528537e-05,1.1102230246251565e-16
0.45070640246073407,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014420333333333334,0.6755218216318785,LinearICP_PointToPlane_Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003098496967644851,1.8208667044997162e-05,1.1102230246251565e-16
0.45645809173583984,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014434333333333334,0.6755218216318785,LinearICP_PointToPlane_High,1,0.0,0.0,0.0,0.0,0.0,0.0,0.002608696974361848,2.1913973218525034e-05,1.1102230246251565e-16
0.43765926361083984,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.013360666666666667,0.6698292220113852,LinearICP_Colored_PointToPoint_Low,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.010646107470734653,2.7133415233291364e-05,0.0
0.4589527448018392,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014877666666666666,0.6755218216318785,LinearICP_Colored_PointToPlane_Low,1,0.0,0.0,0.0,0.0,0.0,0.0,0.013520960426870968,0.0006230207772529658,1.1102230246251565e-16
0.7734633286794027,0.024097999999999998,0.023852,0.023644,0.032635,0.017751,0.0034319999999999997,707,1054,0.05358033333333334,0.6707779886148008,LMICP_PointToPoint,1,3.469446951953614e-18,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.011612816641518219,0.0003230947573425219,0.0
1.2035736242930095,0.026686,0.026311,0.025573,0.036809,0.019215,0.004461,748,1054,0.08104399999999999,0.7096774193548386,LMICP_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.011693423813552227,0.00042419570954925826,1.1102230246251565e-16
0.7734037240346273,0.024097999999999998,0.023852,0.023644,0.032635,0.017751,0.0034319999999999997,707,1054,0.056709,0.6707779886148008,LMICP_Colored_PointToPoint,1,3.469446951953614e-18,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.008609624633218918,0.0034416589023318397,0.0
1.2168189684549968,0.026686,0.026311,0.025573,0.036809,0.019215,0.004461,748,1054,0.08119833333333333,0.7096774193548386,LMICP_Colored_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.005189807044829807,8.083865961832998e-05,1.1102230246251565e-16
0.7575351397196451,0.032751,0.032179,0.031832,0.043706,0.022729,0.006096,828,1054,0.029098,0.7855787476280834,SymmetricICP_PointToPoint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009258277984056937,0.00027562414021029864,0.0
1.009238640467326,0.032171,0.031639,0.031258,0.042821,0.022967,0.005825,827,1054,0.05157900000000001,0.784629981024668,SymmetricICP_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.028939152186288567,0.0006858935777509501,0.0
0.762438694636027,0.032751,0.032179,0.031832,0.043706,0.022729,0.006096,828,1054,0.028900333333333333,0.7855787476280834,SymmetricICP_Colored_PointToPoint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009860291943299989,0.00012989825077942967,0.0
1.0113714536031086,0.032171,0.031639,0.031258,0.042821,0.022967,0.005825,827,1054,0.05499066666666667,0.784629981024668,SymmetricICP_Colored_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06529971898547632,0.004851455199788569,0.0
