total_time,final_rmse,final_mean_distance,final_median_distance,final_max_distance,final_min_distance,final_std_deviation,final_valid_correspondences,final_total_points,computation_time,correspondence_accuracy_rate,config_name,run,final_rmse_std,final_mean_distance_std,final_median_distance_std,final_max_distance_std,final_min_distance_std,final_std_deviation_std,total_time_std,computation_time_std,correspondence_accuracy_rate_std
0.558006207148234,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.013553,0.6698292220113852,LinearICP_PointToPoint_Low,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.07484115906819246,0.00021753313923783386,0.0
0.5921173890431722,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.013596666666666667,0.6698292220113852,LinearICP_PointToPoint_Medium,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.1934107036644494,0.00016146895126377132,0.0
0.5368033250172933,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.016281666666666667,0.6698292220113852,LinearICP_PointToPoint_High,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.054096521244408585,0.003576725255810902,0.0
0.5284825166066488,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.015426,0.6755218216318785,LinearICP_PointToPlane_Low,1,0.0,0.0,0.0,0.0,0.0,0.0,0.060197571571122405,0.0012473815241002516,1.1102230246251565e-16
0.5457605520884196,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014915,0.6755218216318785,LinearICP_PointToPlane_Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.08856052684699538,0.0003248302120595717,1.1102230246251565e-16
0.520222028096517,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014669,0.6755218216318785,LinearICP_PointToPlane_High,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06667223125570448,0.0001642213952768235,1.1102230246251565e-16
0.5629518032073975,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.014639,0.6698292220113852,LinearICP_Colored_PointToPoint_Low,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.12783471771469798,0.0015180028546306057,0.0
0.5442737738291422,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.024308,0.6755218216318785,LinearICP_Colored_PointToPlane_Low,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06999463907862284,0.013674363336794395,1.1102230246251565e-16
0.7809625466664633,0.024097999999999998,0.023852,0.023644,0.032635,0.017751,0.0034319999999999997,707,1054,0.05450633333333333,0.6707779886148008,LMICP_PointToPoint,1,3.469446951953614e-18,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.007658697373826793,0.001930893805699552,0.0
1.2278875509897869,0.026686,0.026311,0.025573,0.036809,0.019215,0.004461,748,1054,0.080707,0.7096774193548386,LMICP_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.035427864708281465,0.000166675333108015,1.1102230246251565e-16
0.7763896783192953,0.024097999999999998,0.023852,0.023644,0.032635,0.017751,0.0034319999999999997,707,1054,0.053484333333333335,0.6707779886148008,LMICP_Colored_PointToPoint,1,3.469446951953614e-18,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.010076021894113302,0.0006072354476550998,0.0
1.248613754908244,0.026686,0.026311,0.025573,0.036809,0.019215,0.004461,748,1054,0.08331566666666666,0.7096774193548386,LMICP_Colored_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03635589053660149,0.0019396309500062702,1.1102230246251565e-16
0.7672328948974609,0.032751,0.032179,0.031832,0.043706,0.022729,0.006096,828,1054,0.029169666666666667,0.7855787476280834,SymmetricICP_PointToPoint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012609148599034361,0.00020478335435826478,0.0
0.9726165135701498,0.032171,0.031639,0.031258,0.042821,0.022967,0.005825,827,1054,0.05099566666666666,0.784629981024668,SymmetricICP_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009715116245770492,0.00010486287342154017,0.0
0.7667096455891927,0.032751,0.032179,0.031832,0.043706,0.022729,0.006096,828,1054,0.029229333333333333,0.7855787476280834,SymmetricICP_Colored_PointToPoint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007038911785755819,0.0002025443709961403,0.0
1.3271001974741619,0.032171,0.031639,0.031258,0.042821,0.022967,0.005825,827,1054,0.07798866666666666,0.784629981024668,SymmetricICP_Colored_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07324375968144689,0.027716686626571285,0.0
