total_time,final_rmse,final_mean_distance,final_median_distance,final_max_distance,final_min_distance,final_std_deviation,final_valid_correspondences,final_total_points,computation_time,correspondence_accuracy_rate,config_name,run,final_rmse_std,final_mean_distance_std,final_median_distance_std,final_max_distance_std,final_min_distance_std,final_std_deviation_std,total_time_std,computation_time_std,correspondence_accuracy_rate_std
0.6135284900665283,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.027812,0.6698292220113852,LinearICP_PointToPoint_Low,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.19076902558795716,0.020246423898226243,0.0
0.5477747917175293,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.013626666666666667,0.6698292220113852,LinearICP_PointToPoint_Medium,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.09282987523313095,0.000146870313163991,0.0
0.564015785853068,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.015912666666666665,0.6698292220113852,LinearICP_PointToPoint_High,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.14400173615647324,0.0016005408113787317,0.0
0.568371057510376,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014832666666666666,0.6755218216318785,LinearICP_PointToPlane_Low,1,0.0,0.0,0.0,0.0,0.0,0.0,0.145856761217412,0.0003578615498889041,1.1102230246251565e-16
0.5467193921407064,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014752666666666666,0.6755218216318785,LinearICP_PointToPlane_Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06595692218808544,0.0001696768169851798,1.1102230246251565e-16
0.5218168894449869,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014573333333333334,0.6755218216318785,LinearICP_PointToPlane_High,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07058177238920761,0.00019897124303666462,1.1102230246251565e-16
0.5579694112141927,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.017078333333333334,0.6698292220113852,LinearICP_Colored_PointToPoint_Low,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.1547951199322962,0.004995546372075387,0.0
0.5248061021169027,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014905000000000002,0.6755218216318785,LinearICP_Colored_PointToPlane_Low,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09928667400165385,0.0006021627686929846,1.1102230246251565e-16
0.8454809188842773,0.024097999999999998,0.023852,0.023644,0.032635,0.017751,0.0034319999999999997,707,1054,0.052911999999999994,0.6707779886148008,LMICP_PointToPoint,1,3.469446951953614e-18,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.005832737067310902,8.792420978698965e-05,0.0
1.2433575789133708,0.026686,0.026311,0.025573,0.036809,0.019215,0.004461,748,1054,0.08335533333333334,0.7096774193548386,LMICP_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06336034116918855,0.0020919181522123537,1.1102230246251565e-16
0.8257516225179037,0.024097999999999998,0.023852,0.023644,0.032635,0.017751,0.0034319999999999997,707,1054,0.053190666666666664,0.6707779886148008,LMICP_Colored_PointToPoint,1,3.469446951953614e-18,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.06934613173503952,6.779544396360328e-05,0.0
1.3501112461090088,0.026686,0.026311,0.025573,0.036809,0.019215,0.004461,748,1054,0.08438933333333333,0.7096774193548386,LMICP_Colored_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11170819918284894,0.0013207614806954725,1.1102230246251565e-16
0.8065876960754395,0.032751,0.032179,0.031832,0.043706,0.022729,0.006096,828,1054,0.029130666666666666,0.7855787476280834,SymmetricICP_PointToPoint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04127321620714301,0.0001478294813477871,0.0
0.9958686828613281,0.032171,0.031639,0.031258,0.042821,0.022967,0.005825,827,1054,0.05098033333333333,0.784629981024668,SymmetricICP_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.028363329838589378,6.540302405512752e-05,0.0
0.7838842868804932,0.032751,0.032179,0.031832,0.043706,0.022729,0.006096,828,1054,0.02892,0.7855787476280834,SymmetricICP_Colored_PointToPoint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04648094865616333,5.2179178478265556e-05,0.0
0.968537171681722,0.032171,0.031639,0.031258,0.042821,0.022967,0.005825,827,1054,0.05887666666666667,0.784629981024668,SymmetricICP_Colored_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0014826300494048328,0.010000676188249586,0.0
