total_time,final_rmse,final_mean_distance,final_median_distance,final_max_distance,final_min_distance,final_std_deviation,final_valid_correspondences,final_total_points,computation_time,correspondence_accuracy_rate,config_name,run,final_rmse_std,final_mean_distance_std,final_median_distance_std,final_max_distance_std,final_min_distance_std,final_std_deviation_std,total_time_std,computation_time_std,correspondence_accuracy_rate_std
0.4899430274963379,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.02724,0.6698292220113852,LinearICP_PointToPoint_Low,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.10442658199311972,0.01899313962110179,0.0
0.5359347661336263,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.023068666666666664,0.6698292220113852,LinearICP_PointToPoint_Medium,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.08909263203662128,0.013083642722456497,0.0
0.5496417681376139,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.019590333333333335,0.6698292220113852,LinearICP_PointToPoint_High,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.06744215658062931,0.00840239332306906,0.0
0.5757421652475992,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014609333333333334,0.6755218216318785,LinearICP_PointToPlane_Low,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09126416974812157,0.00015376461086854656,1.1102230246251565e-16
0.5636528333028158,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.014842666666666665,0.6755218216318785,LinearICP_PointToPlane_Medium,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0806996659055151,0.00028566919485462306,1.1102230246251565e-16
0.5643670558929443,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.019552666666666666,0.6755218216318785,LinearICP_PointToPlane_High,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06023880723547419,0.005844411936960714,1.1102230246251565e-16
0.5343545277913412,0.024107,0.023861000000000004,0.023664,0.03265,0.017755,0.003436,706,1054,0.013524666666666666,0.6698292220113852,LinearICP_Colored_PointToPoint_Low,1,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.08434487101657501,0.0002061170109967198,0.0
0.6282581488291422,0.024078,0.023896,0.023677,0.031509,0.018631,0.002959,712,1054,0.018901,0.6755218216318785,LinearICP_Colored_PointToPlane_Low,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14765212790045354,0.003858480616339373,1.1102230246251565e-16
0.7920030752817789,0.024097999999999998,0.023852,0.023644,0.032635,0.017751,0.0034319999999999997,707,1054,0.07527433333333333,0.6707779886148008,LMICP_PointToPoint,1,3.469446951953614e-18,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.04962500954588594,0.031136517792171657,0.0
1.237986405690511,0.026686,0.026311,0.025573,0.036809,0.019215,0.004461,748,1054,0.08135833333333332,0.7096774193548386,LMICP_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05986182611541823,0.0008372177467992187,1.1102230246251565e-16
0.828631321589152,0.024097999999999998,0.023852,0.023644,0.032635,0.017751,0.0034319999999999997,707,1054,0.060078999999999994,0.6707779886148008,LMICP_Colored_PointToPoint,1,3.469446951953614e-18,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.03591465222103126,0.007727916968152976,0.0
1.2275237242380779,0.026686,0.026311,0.025573,0.036809,0.019215,0.004461,748,1054,0.08197866666666666,0.7096774193548386,LMICP_Colored_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025283292683209117,0.0006783751829842323,1.1102230246251565e-16
0.770492156346639,0.032751,0.032179,0.031832,0.043706,0.022729,0.006096,828,1054,0.032692,0.7855787476280834,SymmetricICP_PointToPoint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.016209961007732487,0.004747251274860713,0.0
0.9854552745819092,0.032171,0.031639,0.031258,0.042821,0.022967,0.005825,827,1054,0.05114833333333333,0.784629981024668,SymmetricICP_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.045095299154951744,0.0002773233171268182,0.0
0.7933858235677084,0.032751,0.032179,0.031832,0.043706,0.022729,0.006096,828,1054,0.03296966666666667,0.7855787476280834,SymmetricICP_Colored_PointToPoint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.022761398353524486,0.005309948545471562,0.0
1.113742431004842,0.032171,0.031639,0.031258,0.042821,0.022967,0.005825,827,1054,0.05353633333333333,0.784629981024668,SymmetricICP_Colored_PointToPlane,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07834659089741258,0.0024955977685160347,0.0
